tconst,director,id,popularity
tt0117500,Michael Bay,9802,8.769
tt0117500,Michael Bay,9802,8.769
tt0117509,Baz Luhrmann,454,5.492
tt0117333,Jon Turteltaub,9294,3.164
tt0117060,Brian De Palma,954,7.702
tt0117318,Milos Forman,1630,4.448
tt0116213,Chuck Russell,9268,6.104
tt0117998,Jan de Bont,664,2.946
tt0117665,Barry Levinson,819,7.988
tt0112817,Jim Jarmusch,922,4.612
tt0113540,Larry Clark,9344,2.146
tt0113627,Mike Figgis,451,3.003
tt0114069,Wolfgang Petersen,6950,3.737
tt0114388,Ang Lee,4584,7.9
tt0114369,David Fincher,807,12.858
tt0114214,Sam Raimi,12106,15.361
tt0114148,Mike Gabriel,10530,0.667
tt0114148,Eric Goldberg,10530,1.702
tt0112682,Marc Caro,902,1.446
tt0112682,Jean-Pierre Jeunet,902,8.515
tt0113101,Allison Anders,5,1.172
tt0113101,Alexandre Rockwell,5,0.619
tt0113101,Robert Rodriguez,5,11.318
tt0113101,Quentin Tarantino,5,58.921
tt0113101,Allison Anders,5,1.172
tt0113101,Alexandre Rockwell,5,0.619
tt0113101,Robert Rodriguez,5,11.318
tt0113101,Quentin Tarantino,5,58.921
tt0112864,John McTiernan,1572,6.934
tt0112851,Robert Rodriguez,8068,11.318
tt0112818,Tim Robbins,687,21.871
tt0112818,Tim Robbins,687,21.871
tt0112792,John N. Smith,9909,0.545
tt0113277,Michael Mann,949,8.862
tt0113497,Joe Johnston,8844,16.395
tt0113497,Joe Johnston,8844,16.395
tt0113243,Iain Softley,10428,1.844
tt0113161,Barry Sonnenfeld,8012,3.447
tt0113118,F. Gary Gray,10634,3.135
tt0113189,Martin Campbell,710,5.235
tt0113189,Martin Campbell,710,5.235
tt0113198,Kevin Lima,15789,2.674
tt0112697,Amy Heckerling,9603,3.866
tt0112431,Chris Noonan,9598,1.387
tt0114814,Bryan Singer,629,5.405
tt0114814,Bryan Singer,629,5.405
tt0113749,Kevin Smith,2293,10.539
tt0113749,Kevin Smith,2293,10.539
tt0112508,Tamra Davis,11017,1.513
tt0112508,Tamra Davis,11017,1.513
tt0112573,Mel Gibson,197,55.135
tt0114746,Terry Gilliam,63,7.052
tt0114746,Terry Gilliam,63,7.052
tt0114709,John Lasseter,862,9.412
tt0114898,Kevin Reynolds,9804,3.738
tt0112641,Martin Scorsese,524,21.467
tt0112281,Steve Oedekerk,9273,7.685
tt0112384,Ron Howard,568,15.759
tt0112384,Ron Howard,568,15.759
tt0112453,Simon Wells,21032,3.436
tt0112442,Michael Bay,9737,8.769
tt0111070,John Pasquin,11395,3.124
tt0110475,Chuck Russell,854,6.104
tt0110475,Chuck Russell,854,6.104
tt0110478,Richard Donner,9359,5.74
tt0110413,Luc Besson,101,8.588
tt0110357,Roger Allers,8587,2.613
tt0110357,Rob Minkoff,8587,3.986
tt0110367,Gillian Armstrong,9587,0.624
tt0111161,Frank Darabont,278,16.033
tt0110632,Oliver Stone,241,16.683
tt0110632,Oliver Stone,241,16.683
tt0110622,Peter Segal,36593,4.638
tt0110912,Quentin Tarantino,680,58.921
tt0110912,Quentin Tarantino,680,58.921
tt0109440,Alain Berbérian,15097,0.155
tt0109440,Alain Berbérian,15097,0.155
tt0111503,James Cameron,36955,35.2
tt0110322,Edward Zwick,4476,6.589
tt0110322,Edward Zwick,4476,6.589
tt0109040,Tom Shadyac,3049,3.747
tt0109445,Kevin Smith,2292,10.539
tt0111495,Krzysztof Kieslowski,110,2.615
tt0111507,Krzysztof Kieslowski,109,2.615
tt0109446,Joel Schumacher,10731,1.671
tt0110527,Les Mayfield,10510,0.753
tt0109830,Robert Zemeckis,13,25.563
tt0109830,Robert Zemeckis,13,25.563
tt0110148,Neil Jordan,628,1.967
tt0110148,Neil Jordan,628,1.967
tt0109635,Barry Levinson,8984,7.988
tt0109506,Alex Proyas,9495,3.541
tt0109686,Peter Farrelly,8467,3.887
tt0109686,Peter Farrelly,8467,3.887
tt0113409,John Carpenter,2654,15.291
tt0110074,Joel Coen,11934,15.581
tt0109836,Kenneth Branagh,3036,30.65
tt0107131,Duwayne Dunham,6878,2.345
tt0107144,Jim Abrahams,9255,7.031
tt0107120,Kenny Ortega,10439,3.584
tt0106469,Taylor Hackford,9702,5.185
tt0106469,Taylor Hackford,9702,5.185
tt0107048,Harold Ramis,137,11.416
tt0107076,John Woo,2019,3.508
tt0106977,Andrew Davis,5503,2.209
tt0107362,John McTiernan,9593,6.934
tt0106611,Jon Turteltaub,864,3.164
tt0106611,Jon Turteltaub,864,3.164
tt0106856,Joel Schumacher,37094,1.671
tt0107290,Steven Spielberg,329,32.198
tt0106519,Brian De Palma,6075,7.702
tt0106519,Brian De Palma,6075,7.702
tt0106489,Robert De Niro,1607,51.316
tt0106677,Richard Linklater,9571,6.866
tt0106918,Sydney Pollack,37233,15.639
tt0106918,Sydney Pollack,37233,15.639
tt0106697,Marco Brambilla,9739,1.868
tt0108160,Nora Ephron,858,2.997
tt0107614,Chris Columbus,788,14.753
tt0107808,Clint Eastwood,9559,43.992
tt0107822,Jane Campion,713,5.639
tt0107943,James Ivory,1245,2.583
tt0107977,Mel Brooks,8005,14.747
tt0107818,Jonathan Demme,9800,3.304
tt0108500,Jean-Marie Poiré,11687,1.356
tt0107798,Alan J. Pakula,9944,1.307
tt0106364,Kevin Altieri,14919,0.636
tt0106364,Boyd Kirkland,14919,2.384
tt0106364,Frank Paur,14919,0.982
tt0106364,Dan Riba,14919,1.893
tt0106582,Renny Harlin,9350,3.396
tt0108394,Krzysztof Kieslowski,108,2.615
tt0108399,Tony Scott,319,8.321
tt0106220,Barry Sonnenfeld,2758,3.447
tt0106226,Martin Scorsese,10436,21.467
tt0106246,Frank Marshall,7305,5.604
tt0107507,Woody Allen,10440,16.055
tt0103873,Peter Jackson,763,23.194
tt0104257,Rob Reiner,881,17.067
tt0104431,Chris Columbus,772,14.753
tt0104714,Richard Donner,943,5.74
tt0104714,Richard Donner,943,5.74
tt0104348,James Foley,9504,1.443
tt0104231,Ron Howard,11259,15.759
tt0104231,Ron Howard,11259,15.759
tt0103776,Tim Burton,364,28.287
tt0103772,Paul Verhoeven,402,6.881
tt0103855,Mick Jackson,619,2.38
tt0103855,Mick Jackson,619,2.38
tt0103644,David Fincher,8077,12.858
tt0103874,Francis Ford Coppola,6114,14.527
tt0103919,Bernard Rose,9529,1.463
tt0103919,Bernard Rose,9529,1.463
tt0104952,Jonathan Lynn,10377,2.016
tt0105236,Quentin Tarantino,500,58.921
tt0105323,Martin Brest,9475,8.289
tt0104694,Penny Marshall,11287,4.753
tt0105812,Ron Shelton,10158,3.621
tt0106308,Sam Raimi,766,15.361
tt0105417,Emile Ardolino,2005,1.365
tt0105417,Emile Ardolino,2005,1.365
tt0105690,Andrew Davis,8845,2.209
tt0105695,Clint Eastwood,33,43.992
tt0105698,Roland Emmerich,9349,5.425
tt0105793,Penelope Spheeris,8872,1.839
tt0105793,Penelope Spheeris,8872,1.839
tt0105112,Phillip Noyce,9869,5.226
tt0101272,Barry Sonnenfeld,2907,3.447
tt0102798,Kevin Reynolds,8367,3.738
tt0102798,Kevin Reynolds,8367,3.738
tt0102494,Gus Van Sant,468,4.567
tt0102494,Gus Van Sant,468,4.567
tt0102511,David Cronenberg,2742,16.566
tt0102511,David Cronenberg,2742,16.566
tt0102685,Kathryn Bigelow,1089,5.194
tt0102059,Jim Abrahams,9595,7.031
tt0101862,Charles Shyer,11846,2.943
tt0102057,Steven Spielberg,879,32.198
tt0102266,Tony Scott,9319,8.321
tt0101889,Terry Gilliam,177,7.052
tt0102926,Jonathan Demme,274,3.304
tt0101410,Joel Coen,290,15.581
tt0103064,James Cameron,280,35.2
tt0103074,Ridley Scott,1541,41.923
tt0101507,John Singleton,650,7.225
tt0101507,John Singleton,650,7.225
tt0101540,Martin Scorsese,1598,21.467
tt0101700,Marc Caro,892,1.446
tt0101700,Jean-Pierre Jeunet,892,8.515
tt0101393,Ron Howard,2924,15.759
tt0101393,Ron Howard,2924,15.759
tt0101414,Gary Trousdale,10020,2.74
tt0101414,Kirk Wise,10020,1.861
tt0100935,David Lynch,483,13.684
tt0099371,Tony Scott,2119,8.321
tt0099674,Francis Ford Coppola,242,14.527
tt0099052,Frank Marshall,6488,5.604
tt0099348,Kevin Costner,581,45.956
tt0099077,Penny Marshall,11005,4.753
tt0099088,Robert Zemeckis,196,25.563
tt0099685,Martin Scorsese,769,21.467
tt0099685,Martin Scorsese,769,21.467
tt0099365,Sam Raimi,9556,15.361
tt0100405,Garry Marshall,114,6.513
tt0100758,Steve Barron,1498,2.59
tt0100814,Ron Underwood,9362,3.443
tt0099810,John McTiernan,1669,6.934
tt0099810,John McTiernan,1669,6.934
tt0099871,Adrian Lyne,2291,4.792
tt0100029,Sheldon Lettich,9399,4.379
tt0100263,Luc Besson,9322,8.588
tt0099700,Joe Dante,928,7.297
tt0099329,John Waters,9768,8.556
tt0100157,Rob Reiner,1700,17.067
tt0099785,Chris Columbus,771,14.753
tt0100477,Hendel Butoy,11135,0.781
tt0100477,Mike Gabriel,11135,0.667
tt0096874,Robert Zemeckis,165,25.563
tt0096895,Tim Burton,268,28.287
tt0096928,Stephen Herek,1648,1.622
tt0097165,Peter Weir,207,4.47
tt0096787,Don Bluth,11497,4.343
tt0096734,Joe Dante,11974,7.297
tt0097770,John Flynn,9972,2.501
tt0096969,Oliver Stone,2604,16.683
tt0097742,John Glen,709,3.364
tt0098439,Andrey Konchalovskiy,9618,9.138
tt0098554,John Hughes,2616,10.606
tt0098554,John Hughes,2616,10.606
tt0098206,Rowdy Herrington,10135,1.28
tt0098206,Rowdy Herrington,10135,1.28
tt0097428,Ivan Reitman,2978,4.224
tt0097958,Jeremiah S. Chechik,5825,1.928
tt0097958,Jeremiah S. Chechik,5825,1.928
tt0096754,James Cameron,2756,35.2
tt0097216,Spike Lee,925,7.879
tt0097523,Joe Johnston,9354,16.395
tt0097576,Steven Spielberg,89,32.198
tt0097441,Edward Zwick,9665,6.589
tt0098084,Mary Lambert,8913,2.371
tt0098084,Mary Lambert,8913,2.371
tt0098536,Roger Spottiswoode,6951,5.803
tt0097659,Mark DiSalle,10222,2.509
tt0097659,David Worth,10222,0.088
tt0098627,Ted Kotcheff,8491,2.324
tt0098627,Ted Kotcheff,8491,2.324
tt0097733,Richard Donner,942,5.74
tt0097757,Ron Clements,10144,3.867
tt0097757,John Musker,10144,7.26
tt0092675,Newt Arnold,11690,0.799
tt0094862,Tom Holland,10585,60.684
tt0094862,Tom Holland,10585,60.684
tt0094721,Tim Burton,4011,28.287
tt0094898,John Landis,9602,7.28
tt0095953,Barry Levinson,380,7.988
tt0095250,Luc Besson,175,8.588
tt0095963,Walter Hill,9604,8.116
tt0095963,Walter Hill,9604,8.116
tt0095647,Alan Parker,1632,3.706
tt0095776,George Scribner,12233,0.86
tt0095174,Roman Polanski,10675,5.552
tt0095705,David Zucker,37136,6.313
tt0095444,Stephen Chiodo,16296,1.747
tt0096256,John Carpenter,8337,15.291
tt0095489,Don Bluth,12144,4.343
tt0095159,Charles Crichton,623,2.16
tt0096061,Richard Donner,9647,5.74
tt0097493,Michael Lehmann,2640,2.208
tt0092890,Emile Ardolino,88,1.365
tt0092890,Emile Ardolino,88,1.365
tt0093105,Barry Levinson,801,7.988
tt0093105,Barry Levinson,801,7.988
tt0093177,Clive Barker,9003,3.832
tt0093010,Adrian Lyne,10998,4.792
tt0092991,Sam Raimi,765,15.361
tt0092991,Sam Raimi,765,15.361
tt0092965,Steven Spielberg,10110,32.198
tt0093058,Stanley Kubrick,600,23.321
tt0094332,George Miller,6069,19.855
tt0093748,John Hughes,2609,10.606
tt0093779,Rob Reiner,2493,17.067
tt0093773,John McTiernan,106,6.934
tt0093894,Paul Michael Glaser,865,5.197
tt0093389,Bernardo Bertolucci,746,5.203
tt0093409,Richard Donner,941,5.74
tt0093428,John Glen,708,3.364
tt0093260,Joe Dante,2614,7.297
tt0093437,Joel Schumacher,1547,1.671
tt0094291,Oliver Stone,10673,16.683
tt0094226,Brian De Palma,117,7.702
tt0094226,Brian De Palma,117,7.702
tt0091474,Michael Mann,11454,8.862
tt0091167,Woody Allen,5143,16.055
tt0091790,Howard Deutch,11522,8.581
tt0091763,Oliver Stone,792,16.683
tt0092005,Rob Reiner,235,17.067
tt0092005,Rob Reiner,235,17.067
tt0092099,Tony Scott,744,8.321
tt0091149,Ron Clements,9994,3.867
tt0091149,Burny Mattinson,9994,2.169
tt0091149,Dave Michener,9994,0.89
tt0091149,John Musker,9994,7.26
tt0091949,John Badham,2605,2.942
tt0091949,John Badham,2605,2.942
tt0091064,David Cronenberg,9426,16.566
tt0090863,Martin Scorsese,11873,21.467
tt0090863,Martin Scorsese,11873,21.467
tt0091326,John G. Avildsen,8856,3.179
tt0090633,Don Bluth,4978,4.343
tt0090756,David Lynch,793,13.684
tt0090756,David Lynch,793,13.684
tt0090728,John Carpenter,6978,15.291
tt0090728,John Carpenter,6978,15.291
tt0091419,Frank Oz,10776,12.179
tt0091187,Clint Eastwood,10015,43.992
tt0091203,Russell Mulcahy,8009,5.362
tt0091203,Russell Mulcahy,8009,5.362
tt0092007,Leonard Nimoy,168,17.573
tt0092007,Leonard Nimoy,168,17.573
tt0089908,Walter Murch,13155,2.761
tt0089927,Sylvester Stallone,1374,76.176
tt0089880,George P. Cosmatos,1369,3.011
tt0088933,Ron Howard,10328,15.759
tt0088680,Martin Scorsese,10843,21.467
tt0089853,Woody Allen,10849,16.055
tt0090329,Peter Weir,9281,4.47
tt0089885,Stuart Gordon,1694,2.032
tt0089885,Stuart Gordon,1694,2.032
tt0089370,Lewis Teague,10303,1.829
tt0089218,Richard Donner,9340,5.74
tt0090264,John Glen,707,3.364
tt0090264,John Glen,707,3.364
tt0089175,Tom Holland,11797,60.684
tt0089755,Sydney Pollack,606,15.639
tt0089767,Clint Eastwood,8879,43.992
tt0088993,George A. Romero,8408,4.087
tt0089469,Ridley Scott,11976,41.923
tt0089469,Ridley Scott,11976,41.923
tt0089530,George Miller,9355,19.855
tt0089530,George Ogilvie,9355,1.431
tt0088847,John Hughes,2108,10.606
tt0088939,Steven Spielberg,873,32.198
tt0088763,Robert Zemeckis,105,25.563
tt0088930,Jonathan Lynn,15196,2.016
tt0088930,Jonathan Lynn,15196,2.016
tt0088128,John Hughes,15144,10.606
tt0088128,John Hughes,15144,10.606
tt0087469,Steven Spielberg,87,32.198
tt0087182,David Lynch,841,13.684
tt0087277,Herbert Ross,1788,1.601
tt0087928,Hugh Wilson,9336,1.416
tt0087803,Michael Radford,9314,1.534
tt0087803,Michael Radford,9314,1.534
tt0087332,Ivan Reitman,620,4.224
tt0087363,Joe Dante,927,7.297
tt0087884,Wim Wenders,655,7.649
tt0087538,John G. Avildsen,1885,3.179
tt0088011,Robert Zemeckis,9326,25.563
tt0088323,Wolfgang Petersen,34584,3.737
tt0088258,Rob Reiner,11031,17.067
tt0088258,Rob Reiner,11031,17.067
tt0088161,Ron Howard,2619,15.759
tt0088161,Ron Howard,2619,15.759
tt0088170,Leonard Nimoy,157,17.573
tt0088286,Jim Abrahams,8764,7.031
tt0088286,David Zucker,8764,6.313
tt0088286,Jerry Zucker,8764,9.843
tt0086979,Joel Coen,11368,15.581
tt0086979,Joel Coen,11368,15.581
tt0088247,James Cameron,218,35.2
tt0088247,James Cameron,218,35.2
tt0085382,Lewis Teague,10489,1.829
tt0085334,Bob Clark,850,3.71
tt0085334,Bob Clark,850,3.71
tt0085333,John Carpenter,8769,15.291
tt0086066,Francis Ford Coppola,227,14.527
tt0086034,John Glen,700,3.364
tt0086250,Brian De Palma,111,7.702
tt0086250,Brian De Palma,111,7.702
tt0086541,David Cronenberg,837,16.566
tt0086541,David Cronenberg,837,16.566
tt0086190,Richard Marquand,1892,1.14
tt0086006,Irvin Kershner,36670,1.949
tt0085549,Adrian Lyne,535,4.792
tt0086567,John Badham,860,2.942
tt0085407,David Cronenberg,11336,16.566
tt0084787,John Carpenter,1091,15.291
tt0082198,John Milius,9387,2.632
tt0083987,Richard Attenborough,783,13.791
tt0083511,Walter Hill,150,8.116
tt0083767,George A. Romero,16281,4.087
tt0083791,Jim Henson,11639,4.454
tt0083791,Frank Oz,11639,12.179
tt0083866,Steven Spielberg,601,32.198
tt0083944,Ted Kotcheff,1368,2.324
tt0083944,Ted Kotcheff,1368,2.324
tt0083929,Amy Heckerling,13342,3.866
tt0084503,Alan Parker,12104,3.706
tt0084602,Sylvester Stallone,1371,76.176
tt0084602,Sylvester Stallone,1371,76.176
tt0084434,Taylor Hackford,2623,5.185
tt0085794,Martin Scorsese,262,21.467
tt0083530,Ken Finkleman,2665,1.03
tt0082933,Andrzej Zulawski,21484,2.652
tt0081455,David Cronenberg,9538,16.566
tt0081455,David Cronenberg,9538,16.566
tt0082971,Steven Spielberg,85,32.198
tt0082971,Steven Spielberg,85,32.198
tt0082406,Ted Berman,10948,1.669
tt0082406,Richard Rich,10948,31.614
tt0082406,Art Stevens,10948,0.25
tt0082406,Ted Berman,10948,1.669
tt0082406,Richard Rich,10948,31.614
tt0082406,Art Stevens,10948,0.25
tt0082418,Steve Miner,9725,3.636
tt0082495,Rick Rosenthal,11281,3.525
tt0082010,John Landis,814,7.28
tt0082010,John Landis,814,7.28
tt0083907,Sam Raimi,764,15.361
tt0082398,John Glen,699,3.364
tt0080761,Sean S. Cunningham,4488,2.34
tt0080678,David Lynch,1955,13.684
tt0080684,Irvin Kershner,1891,1.949
tt0080684,Irvin Kershner,1891,1.949
tt0080455,John Landis,525,7.28
tt0080801,Jamie Uys,8393,1.224
tt0082100,Claude Pinoteau,166,1.677
tt0080487,Harold Ramis,11977,11.416
tt0080749,John Carpenter,790,15.291
tt0080749,John Carpenter,790,15.291
tt0081505,Stanley Kubrick,694,23.321
tt0081398,Martin Scorsese,1578,21.467
tt0081398,Martin Scorsese,1578,21.467
tt0080339,Jim Abrahams,813,7.031
tt0080339,David Zucker,813,6.313
tt0080339,Jerry Zucker,813,9.843
tt0080120,Walter Hill,11474,8.116
tt0080120,Walter Hill,11474,8.116
tt0079522,Woody Allen,696,16.055
tt0079417,Robert Benton,12102,2.159
tt0079574,Lewis Gilbert,698,4.491
tt0079574,Lewis Gilbert,698,4.491
tt0079501,George Miller,9659,19.855
tt0079817,Sylvester Stallone,1367,76.176
tt0078788,Francis Ford Coppola,28,14.527
tt0078907,Patrice Leconte,33701,1.619
tt0078907,Patrice Leconte,33701,1.619
tt0079945,Robert Wise,152,6.08
tt0079945,Robert Wise,152,6.08
tt0078748,Ridley Scott,348,41.923
tt0078748,Ridley Scott,348,41.923
tt0077975,John Landis,8469,7.28
tt0077631,Randal Kleiser,621,2.248
tt0077651,John Carpenter,948,15.291
tt0077651,John Carpenter,948,15.291
tt0077745,Philip Kaufman,11850,4.779
tt0077745,Philip Kaufman,11850,4.779
tt0078346,Richard Donner,1924,5.74
tt0077416,Michael Cimino,11778,2.879
tt0077405,Terrence Malick,16642,5.083
tt0077402,George A. Romero,923,4.087
tt0075860,Steven Spielberg,840,32.198
tt0074486,David Lynch,985,13.684
tt0074486,David Lynch,985,13.684
tt0076363,John Lounsbery,250480,1.7
tt0076363,Wolfgang Reitherman,250480,1.2
tt0076363,John Lounsbery,250480,1.7
tt0076363,Wolfgang Reitherman,250480,1.2
tt0076759,George Lucas,11,17.682
tt0076752,Lewis Gilbert,691,4.491
tt0075686,Woody Allen,703,16.055
tt0075686,Woody Allen,703,16.055
tt0072901,René Goscinny,9385,4.722
tt0072901,Albert Uderzo,9385,1.855
tt0075029,Clint Eastwood,10747,43.992
tt0075029,Clint Eastwood,10747,43.992
tt0074119,Alan J. Pakula,891,1.307
tt0074119,Alan J. Pakula,891,1.307
tt0074811,Roman Polanski,11482,5.552
tt0074811,Roman Polanski,11482,5.552
tt0074156,John Carpenter,17814,15.291
tt0074156,John Carpenter,17814,15.291
tt0074958,Sidney Lumet,10774,4.115
tt0074958,Sidney Lumet,10774,4.115
tt0074860,John Schlesinger,10518,3.692
tt0075148,John G. Avildsen,1366,3.179
tt0074285,Brian De Palma,7340,7.702
tt0074285,Brian De Palma,7340,7.702
tt0073629,Jim Sharman,36685,2.017
tt0072890,Sidney Lumet,968,4.115
tt0073486,Milos Forman,510,4.448
tt0071853,Terry Gilliam,762,7.052
tt0071853,Terry Jones,762,4.161
tt0073195,Steven Spielberg,578,32.198
tt0073802,Sydney Pollack,11963,15.639
tt0073802,Sydney Pollack,11963,15.639
tt0071807,Guy Hamilton,682,2.642
tt0072271,Tobe Hooper,30497,9.206
tt0072431,Mel Brooks,3034,14.747
tt0071360,Francis Ford Coppola,592,14.527
tt0071562,Francis Ford Coppola,240,14.527
tt0071315,Roman Polanski,829,5.552
tt0070909,Michael Crichton,2362,3.333
tt0068699,Clint Eastwood,11901,43.992
tt0068699,Clint Eastwood,11901,43.992
tt0069995,Nicolas Roeg,931,2.81
tt0069995,Nicolas Roeg,931,2.81
tt0070511,Franklin J. Schaffner,5924,2.455
tt0070666,Sidney Lumet,9040,4.115
tt0070047,William Friedkin,9552,7.126
tt0070723,Richard Fleischer,12101,2.963
tt0070379,Martin Scorsese,203,21.467
tt0070034,Robert Clouse,9461,4.077
tt0070034,Robert Clouse,9461,4.077
tt0070608,Wolfgang Reitherman,11886,1.2
tt0069704,George Lucas,838,17.682
tt0070328,Guy Hamilton,253,2.642
tt0070328,Guy Hamilton,253,2.642
tt0068473,John Boorman,10669,1.85
tt0068473,John Boorman,10669,1.85
tt0068646,Francis Ford Coppola,238,14.527
tt0067992,Mel Stuart,252,3.737
tt0066921,Stanley Kubrick,185,23.321
tt0066921,Stanley Kubrick,185,23.321
tt0067065,Don Taylor,1687,5.164
tt0066999,Don Siegel,984,2.472
tt0067185,Hal Ashby,343,1.89
tt0066995,Guy Hamilton,681,2.642
tt0067116,William Friedkin,1051,7.126
tt0067116,William Friedkin,1051,7.126
tt0065421,Wolfgang Reitherman,10112,1.2
tt0065421,Wolfgang Reitherman,10112,1.2
tt0066206,Franklin J. Schaffner,11202,2.455
tt0066026,Robert Altman,651,5.105
tt0064665,John Schlesinger,3116,3.692
tt0065214,Sam Peckinpah,576,5.995
tt0064115,George Roy Hill,642,0.907
tt0064757,Peter R. Hunt,668,4.07
tt0062622,Stanley Kubrick,62,23.321
tt0063442,Franklin J. Schaffner,871,2.455
tt0063350,George A. Romero,10331,4.087
tt0062512,Lewis Gilbert,667,4.491
tt0062512,Lewis Gilbert,667,4.491
tt0062229,Jean-Pierre Melville,5511,3.424
tt0061852,Wolfgang Reitherman,9325,1.2
tt0061512,Stuart Rosenberg,903,7.652
tt0061578,Robert Aldrich,1654,2.425
tt0061811,Norman Jewison,10633,1.819
tt0061811,Norman Jewison,10633,1.819
tt0060474,Gérard Oury,8290,2.202
tt0060176,Michelangelo Antonioni,1052,4.087
tt0059800,Terence Young,660,5.644
tt0059113,David Lean,907,8.936
tt0058150,Guy Hamilton,658,2.642
tt0057012,Stanley Kubrick,935,23.321
tt0058331,Robert Stevenson,433,2.151
tt0058329,Alfred Hitchcock,506,8.638
tt0058329,Alfred Hitchcock,506,8.638
tt0057413,Blake Edwards,936,5.788
tt0056869,Alfred Hitchcock,571,8.638
tt0057076,Terence Young,657,5.644
tt0056923,Stanley Donen,4808,1.373
tt0056592,Robert Mulligan,595,0.836
tt0056592,Robert Mulligan,595,0.836
tt0056217,John Ford,11697,5.504
tt0056193,Stanley Kubrick,802,23.321
tt0056687,Robert Aldrich,10242,2.425
tt0055254,Clyde Geronimi,12230,2.206
tt0055254,Hamilton Luske,12230,2.244
tt0055254,Wolfgang Reitherman,12230,1.2
tt0055614,Jerome Robbins,1725,4.22
tt0055614,Robert Wise,1725,6.08
tt0055614,Jerome Robbins,1725,4.22
tt0055614,Robert Wise,1725,6.08
tt0054698,Blake Edwards,164,5.788
tt0053604,Billy Wilder,284,9.437
tt0054215,Alfred Hitchcock,539,8.638
tt0054215,Alfred Hitchcock,539,8.638
tt0054331,Stanley Kubrick,967,23.321
tt0053472,Jean-Luc Godard,269,7.005
